gene,a375_lfq_average,a375_log_lfq,fm55_lfq,fm55_log_lfq,citation,citation_source
ARPC5,387248.3333333333,5.051045705039671,330093.3333333333,4.797559512052674,PMC9854651,pmcid
ARPC5L,112398.83333333333,4.757757790148306,162620.5,4.829971322395981,PMC9854651,pmcid
ARPIN,63381.166666666664,5.768684956159838,73072.66666666667,4.75216501269964,PMC9854651,pmcid
ARPP19,85638.5,5.873245984350068,105552.83333333333,5.768106313782291,PMC9854651,pmcid
ARRB1,62410.166666666664,5.573874893565195,28439.5,5.9687739373127355,PMC9854651,pmcid
ASAP1,46559.333333333336,4.972188948141525,42673.333333333336,5.609283071061103,PMC9854651,pmcid
ASAP2,9583.199999999999,5.212418456259198,2892.761666666667,4.995110653807564,PMC9854651,pmcid
ASB6,35439.833333333336,5.307895205663651,28364.333333333332,5.2216706523663445,PMC9854651,pmcid
ASB9,56381.0,5.330149869432653,51907.666666666664,5.28590595475008,PMC9854651,pmcid
ASCC1,87111.5,4.898145369841285,79309.0,5.308667550699207,PMC9854651,pmcid
ASCC2,70464.0,4.756812274884,55346.833333333336,4.953436709061194,PMC9854651,pmcid
ASCC3,192666.66666666666,5.039724690608263,184148.33333333334,4.597007374191786,PMC9854651,pmcid
ASF1A,21725.066666666666,5.050491892628936,,,PMC9854651,pmcid
ASF1B,97667.16666666667,4.179058429783377,54366.333333333336,5.101288715611574,PMC9854651,pmcid
ASH2L,98388.0,5.830008794756053,73554.0,5.050263722645796,PMC9854651,pmcid
ASL,39625.0,4.887571355699992,19084.666666666668,5.708137510576923,PMC9854651,pmcid
ASMTL,35714.5,5.094005605309872,16605.683333333334,4.857652067819292,PMC9854651,pmcid
ASNA1,474360.0,5.290646646477703,293548.3333333333,5.036395319443969,PMC9854651,pmcid
ASNS,311455.0,3.8298288979332713,215431.66666666666,5.102108835301648,PMC9854651,pmcid
ASNSD1,26223.666666666668,4.708834317093017,21654.833333333332,3.4807253789884878,PMC9854651,pmcid
ASPH,287495.0,4.93474582763272,223421.66666666666,3.8315135792641675,PMC9854651,pmcid
ASPSCR1,71088.5,5.115932092201324,82720.33333333333,4.898833924378678,PMC9854651,pmcid
ASRGL1,24967.0,4.578413791983569,11874.333333333334,5.061446195846112,PMC9854651,pmcid
ASUN,50056.333333333336,6.588450991423812,32740.666666666668,4.633648532618764,PMC9854651,pmcid
ATE1,74303.66666666667,4.839712624541754,81858.0,6.5305390583161955,PMC9854651,pmcid
ATF7IP,35688.0,5.689428739826037,9974.833333333334,4.0810272908695815,PMC9854651,pmcid
ATG101,48014.666666666664,4.6162023528729685,41251.666666666664,5.664425714510839,PMC9854651,pmcid
ATG13,29984.333333333332,4.502759087232777,24150.5,4.590330883643921,PMC9854651,pmcid
ATG16L1,8581.9,4.646942583581799,5491.983333333333,4.84676068288579,PMC9854651,pmcid
ATG3,132979.83333333334,5.359357938468438,127886.66666666667,4.610518213592979,PMC9854651,pmcid
ATG4B,135046.66666666666,4.1593922171145445,95646.33333333333,5.303904898308554,PMC9854651,pmcid
ATG4C,21236.333333333332,4.0689337876120195,17568.0,4.2950316899429,PMC9854651,pmcid
ATG5,55456.0,5.167194217955884,22318.833333333332,4.062995401186467,PMC9854651,pmcid
ATG7,180740.0,4.828708220384032,155750.0,5.2187455122234745,PMC9854651,pmcid
ATIC,925621.6666666666,4.821955458494027,812571.6666666666,4.63108678379985,PMC9854651,pmcid
ATL2,87843.83333333333,5.985238553537178,78042.5,4.924943145571615,PMC9854651,pmcid
ATL3,327241.6666666667,5.050482871233606,271753.3333333333,5.907315497246428,PMC9854651,pmcid
ATM,1103831.6666666667,6.042902848925951,973830.0,5.9884831493778465,PMC9854651,pmcid
ATN1,854.3666666666668,4.284355524825039,,,PMC9854651,pmcid
ATOX1,152466.16666666666,5.137285522035126,135958.5,5.033015407182901,PMC9854651,pmcid
ATP13A1,25554.666666666668,4.656805471467653,15427.5,4.731298601459889,PMC9854651,pmcid
ATP1A1,464871.6666666667,4.429275747758834,342490.0,5.110286608403565,PMC9854651,pmcid
ATP1B1,39616.833333333336,4.646527885977693,18420.166666666668,4.589530735051248,PMC9854651,pmcid
ATP1B3,182713.33333333334,5.514684969807944,146805.0,4.6077623163290555,PMC9854651,pmcid
ATP2A2,245281.66666666666,4.873110283377279,163780.0,4.482389971352282,PMC9854651,pmcid
ATP2B1;ATP2B2,83844.33333333333,5.280525256334599,78269.16666666667,5.547639351739532,PMC9854651,pmcid
ATP2B4,23933.63333333333,4.970032898975943,26665.083333333332,4.82386748100866,PMC9854651,pmcid
ATP2C1,37774.0,5.589424558095592,44439.0,5.254584327222254,PMC9854651,pmcid
ATP5A1,304140.0,4.617646755779749,205061.66666666666,4.843549400618127,PMC9854651,pmcid
ATP5B,555988.3333333334,4.616123524486809,391815.0,5.430609796797999,PMC9854651,pmcid
ATP5C1,89970.5,5.191040933375073,38958.166666666664,4.521728514524053,PMC9854651,pmcid
ATP5F1,58035.666666666664,4.39671066464393,9508.766666666666,4.504194384697198,PMC9854651,pmcid
ATP5H,84510.66666666667,5.12434117077496,14925.083333333334,5.049030563468855,PMC9854651,pmcid
ATP5J2,137664.33333333334,5.701257046707883,46709.833333333336,4.320745019498863,PMC9854651,pmcid
ATP5L,70544.33333333333,5.797778649993421,11006.033333333333,5.009928696756017,PMC9854651,pmcid
ATP5O,89868.66666666667,6.01830790320326,23289.166666666668,5.705745433573988,PMC9854651,pmcid
ATP6AP1,51198.666666666664,5.947396957254053,29732.5,5.75441841866077,PMC9854651,pmcid
ATP6V0C,34076.666666666664,5.587989557288069,23057.11666666667,5.967691469365463,PMC9854651,pmcid
ATP6V1A,853873.3333333334,5.0507618034080854,740423.3333333334,5.919273393765291,PMC9854651,pmcid
ATP6V1B2,150060.0,4.801960229051699,145216.66666666666,5.5186367532737135,PMC9854651,pmcid
ATP6V1C1,118518.33333333333,4.932669051809837,116470.5,5.211175292031084,PMC9854651,pmcid
ATP6V1D,35506.683333333334,4.795255342368049,22096.833333333332,4.863754956496528,PMC9854651,pmcid
ATP6V1E1;ATP6V1E2,190283.33333333334,4.668006753176896,152291.66666666666,5.023469895478984,PMC9854651,pmcid
ATP6V1G1,207753.33333333334,3.9815105519059437,182938.33333333334,4.453921956714909,PMC9854651,pmcid
ATP6V1H,95898.0,4.549491670817049,73444.16666666667,4.63015656814011,PMC9854651,pmcid
ATPAF1,31002.600000000002,4.7511327744555985,19630.283333333333,3.4613126537947703,PMC9854651,pmcid
ATPAF2,32046.5,4.9400754920554375,47155.666666666664,4.4527725804952185,PMC9854651,pmcid
ATPIF1,192718.33333333334,4.847967292955639,241638.33333333334,4.715231507080222,PMC9854651,pmcid
ATR,23188.5,5.284806583700867,16104.166666666666,4.8993224739323775,PMC9854651,pmcid
ATRX,5894.683333333333,4.336961117821327,5474.466666666667,4.743092777785627,PMC9854651,pmcid
ATXN10,247568.33333333334,4.989748588979346,210873.33333333334,5.265167792550628,PMC9854651,pmcid
ATXN2,137920.0,4.992942132459948,152981.66666666666,4.735330043562715,PMC9854651,pmcid
ATXN2L,247615.0,4.597969275225808,243668.33333333334,4.866606295427808,PMC9854651,pmcid
ATXN3,7749.233333333334,4.552844574416855,13226.333333333334,4.280684578951529,PMC9854651,pmcid
AUP1,81523.5,5.676108060390596,40599.166666666664,4.220256751767574,PMC9854651,pmcid
AVEN,36498.166666666664,5.49339530729229,27696.95,5.4676796189456995,PMC9854651,pmcid
AVL9,39768.166666666664,4.418693415873031,16284.566666666666,5.333309541337918,PMC9854651,pmcid
B2M,30559.0,5.458630296012459,54701.666666666664,4.335554845526392,PMC9854651,pmcid
B3GALTL,36898.333333333336,4.851799350511882,36986.166666666664,5.349125287210651,PMC9854651,pmcid
BABAM1,109927.16666666667,4.397366361265289,98724.83333333333,4.917612275804698,PMC9854651,pmcid
BAG1,3882.9166666666665,4.699459034017277,10277.266666666666,4.074609236167889,PMC9854651,pmcid
BAG2,107638.83333333333,4.8710102454403765,71954.5,4.515087518286273,PMC9854651,pmcid
BAG3,185268.33333333334,4.55252221023356,172085.0,4.913061129515522,PMC9854651,pmcid
BAG5,37285.75,4.681373918197631,51415.5,3.998905647915843,PMC9854651,pmcid
BAG6,243123.33333333334,4.476894397250061,180653.33333333334,4.615441499783257,PMC9854651,pmcid
BAIAP2,39190.0,3.9335834496395314,50728.666666666664,4.3829261265986315,PMC9854651,pmcid
BAIAP2L1,38639.833333333336,5.123785784304506,27822.833333333332,3.739729210601799,PMC9854651,pmcid
BANF1,140498.16666666666,5.130483869040768,104718.33333333333,5.106825267739465,PMC9854651,pmcid
BAX,385028.3333333333,4.327079533569249,374628.3333333333,4.980668325710695,PMC9854651,pmcid
BBX,38905.666666666664,4.743948541033823,33703.666666666664,4.244722322769998,PMC9854651,pmcid
BCAP29,111213.5,5.2570542779446585,82057.5,4.348671489094483,PMC9854651,pmcid
BCAP31,644966.6666666666,5.966433511894043,641841.6666666666,5.192428055331208,PMC9854651,pmcid
BCAR1,168508.33333333334,4.943711279282579,116832.0,5.90986167496203,PMC9854651,pmcid
BCAR3,129471.66666666667,5.514868595889674,79406.5,4.892331173059929,PMC9854651,pmcid
BCAS3,18248.483333333334,2.931644295905071,13102.9,5.43417487985822,PMC9854651,pmcid
BCAT1,49968.333333333336,5.1831734813210915,38588.666666666664,5.133406364462681,PMC9854651,pmcid
BCAT2,88354.16666666667,4.407470220420528,90337.5,4.188295555086424,PMC9854651,pmcid
BCCIP,435956.6666666667,5.667333077296659,340605.0,5.534647895512471,PMC9854651,pmcid
BCKDHA,56982.666666666664,4.597879758410453,64562.833333333336,4.2652935553986255,PMC9854651,pmcid
BCL10,62909.5,5.261770240739541,47026.666666666664,5.166740847374536,PMC9854651,pmcid
BCLAF1,33714.833333333336,5.3896650885119195,23734.166666666668,5.214260866777542,PMC9854651,pmcid
BCR,16249.833333333334,4.923473715895875,20368.833333333332,4.893590709902739,PMC9854651,pmcid
BDH2,63297.0,4.3790086332912175,61850.5,4.425942945271859,PMC9854651,pmcid
BECN1,11221.5,4.577192975983123,15614.0,4.647764277555773,PMC9854651,pmcid
BET1,46446.333333333336,5.4830735416070455,40123.833333333336,5.311884482839889,PMC9854651,pmcid
BICD1,28144.333333333332,5.745065678592642,31541.0,5.593081058234853,PMC9854651,pmcid
BICD2,367600.0,4.954100134024122,349771.6666666667,4.5905985112126295,PMC9854651,pmcid
BID,60604.13333333333,4.7636949776283375,104688.5,3.9781241904814295,PMC9854651,pmcid
BIN3,85281.66666666667,4.926911527672926,60871.5,4.173916764666116,PMC9854651,pmcid
BIRC2;BIRC3,15709.483333333332,5.138821435950935,11033.0,4.669408317672223,PMC9854651,pmcid
BIRC6,602041.6666666666,4.848462133598448,544561.6666666666,4.041630823799579,PMC9854651,pmcid
BLMH,171985.16666666666,4.95360829834353,158641.33333333334,4.367153948880617,PMC9854651,pmcid
BLOC1S1,31416.833333333332,4.709258651076433,56744.333333333336,4.47323142755534,PMC9854651,pmcid
BLVRA,300900.0,4.5324571060748795,265245.0,4.362804997058906,PMC9854651,pmcid
BLVRB,175480.0,5.931393450648711,131731.66666666666,5.869480096437211,PMC9854651,pmcid
BNIP2,62298.916666666664,5.1762649421141465,68036.5,5.162016463650431,PMC9854651,pmcid
BOD1L1,81411.5,5.073785535575261,44105.5,5.066215939872161,PMC9854651,pmcid
BOLA2,326666.6666666667,4.550310106903034,315470.0,4.3443300400019265,PMC9854651,pmcid
BPNT1,380805.0,5.279400750670889,360005.0,5.182676139582274,PMC9854651,pmcid
BRAP,58049.666666666664,5.317548000622981,47843.333333333336,5.262304718110598,PMC9854651,pmcid
BRAT1,140233.33333333334,4.98180954983989,92447.83333333333,4.86595730747709,PMC9854651,pmcid
BRCC3,79514.16666666667,4.491398117005353,74584.83333333333,4.292926568026658,PMC9854651,pmcid
BRD2,27951.333333333332,4.50578060441054,29444.333333333332,4.673533889102821,PMC9854651,pmcid
BRD3,24740.0,5.284923031141043,32594.5,5.383165831582207,PMC9854651,pmcid
BRD4,71198.5,4.365272656236418,78541.0,4.206938256542737,PMC9854651,pmcid
BRD8,214885.0,3.770460479443002,96970.83333333333,3.7383418157485147,PMC9854651,pmcid
BRE,238075.0,5.393695092940516,177121.66666666666,5.324021663104013,PMC9854651,pmcid
BRI3BP,91094.0,5.139627248480638,78673.5,5.184639388055705,PMC9854651,pmcid
BRIX1,52906.5,5.3937769497984425,50776.0,5.3867990927785305,PMC9854651,pmcid
BRK1,60609.0,3.8892587379162684,62758.333333333336,4.121439463703142,PMC9854651,pmcid
BROX,389463.3333333333,4.9112828167056435,304486.6666666667,4.608517119395359,PMC9854651,pmcid
BSG,116902.66666666667,4.562271050030533,92517.83333333333,4.442431947003085,PMC9854651,pmcid
BTAF1,66156.16666666667,4.599535570244148,61665.666666666664,4.211776206451435,PMC9854651,pmcid
BTF3,517547.5,5.712847413907283,447564.1666666666,5.65064784189048,PMC9854651,pmcid
BTF3L4,208491.66666666666,4.485139138464265,234008.33333333334,4.738000558748596,PMC9854651,pmcid
BTG1,11306.5,4.5670067498857945,18797.0,4.5680393223458715,PMC9854651,pmcid
BUB3,443205.0,5.041105034329079,456691.6666666667,4.994426409235882,PMC9854651,pmcid
BUD31,104632.83333333333,3.5891580700219214,92731.16666666667,4.011877625415466,PMC9854651,pmcid
BYSL,130415.0,5.031968981922994,132761.83333333334,4.857057959691054,PMC9854651,pmcid
BZW1,283465.0,5.267801194635405,219288.33333333334,5.235743016166381,PMC9854651,pmcid
BZW2,415256.6666666667,4.571542883314708,379403.3333333333,4.711094063541974,PMC9854651,pmcid
C10ORF76,58569.5,5.385826641490894,59765.333333333336,5.256845979382686,PMC9854651,pmcid
C11ORF68,82944.0,4.593175263478103,73006.83333333333,4.70525344763341,PMC9854651,pmcid
C11ORF73,82899.0,4.587035244488545,100607.5,4.444401354210162,PMC9854651,pmcid
C11ORF96,,,16269.166666666666,5.020022721492503,PMC9854651,pmcid
C11ORF98,275851.6666666667,5.147670657253591,342130.0,5.573600620196164,PMC9854651,pmcid
C12ORF10,397125.0,5.5854926893982695,416381.6666666667,4.527677150915161,PMC9854651,pmcid
C12ORF43,14151.833333333334,4.59001286155273,7102.033333333333,4.914118281425144,PMC9854651,pmcid
C14ORF159,15423.666666666666,5.0461575086457096,15991.0,5.807427906925955,PMC9854651,pmcid
C14ORF166,102810.83333333333,5.8095372698960235,123602.5,5.067561811269633,PMC9854651,pmcid
C15ORF40,54625.0,5.22662138313728,69458.33333333333,4.899856054046633,PMC9854651,pmcid
C16ORF13,48525.61666666667,5.112174738636384,56851.666666666664,4.117367426542243,PMC9854651,pmcid
C16ORF58,22670.216666666664,4.261226775239861,11100.35,4.586459772888239,PMC9854651,pmcid
C16ORF62,93040.16666666667,4.698694864027183,75832.83333333333,4.955868067726062,PMC9854651,pmcid
C16ORF70,16167.666666666666,4.946227035084123,19794.833333333332,5.53225101901258,PMC9854651,pmcid
C17ORF59,19820.166666666668,5.639443323298798,2850.65,4.809982581101118,PMC9854651,pmcid
C17ORF75,86209.0,4.755742769429945,61047.333333333336,4.672344196275789,PMC9854651,pmcid
C18ORF25,40541.666666666664,4.798716233458669,20828.833333333332,4.375373987753483,PMC9854651,pmcid
C18ORF8,68058.66666666667,4.527821017116839,58224.666666666664,4.308966154606165,PMC9854651,pmcid
C19ORF43,151520.0,4.210848910989672,110676.83333333333,4.7913432148198405,PMC9854651,pmcid
C19ORF53,20000.0,4.801383126852731,22566.833333333332,4.193514175028669,PMC9854651,pmcid
C1ORF109,19763.166666666668,4.050050913799034,13763.166666666666,4.603402417767777,PMC9854651,pmcid
C1ORF123,150082.33333333334,4.666951434670791,131800.0,4.4988754584157515,PMC9854651,pmcid
C1ORF174,18931.833333333332,4.449390965801917,14878.833333333334,5.543784626444281,PMC9854651,pmcid
C1QBP,433378.3333333333,5.565375502714073,502000.0,5.019898977181729,PMC9854651,pmcid
C20ORF27,230165.33333333334,4.782502245001977,200236.66666666666,4.784414003801577,PMC9854651,pmcid
C21ORF59,44617.833333333336,4.930855679218421,55191.166666666664,4.042693618178643,PMC9854651,pmcid
C2CD5,34464.5,4.196161901833597,39230.0,5.736047066785297,PMC9854651,pmcid
C2ORF43,42103.166666666664,5.779626549359501,43859.5,5.200416351328839,PMC9854651,pmcid
C2ORF47,62481.0,5.2354909916016625,78329.5,4.753922498024778,PMC9854651,pmcid
C2ORF49,1528.7,4.497162408101563,10279.166666666666,5.423647205983836,PMC9854651,pmcid
C3,4026.033333333333,5.4784221877400805,54928.916666666664,5.119690186544749,PMC9854651,pmcid
C3ORF38,14315.166666666666,5.244227625732908,5060.316666666667,4.83274196411479,PMC9854651,pmcid
C4ORF27,80514.83333333333,4.79448049465629,55410.833333333336,4.644492749801459,PMC9854651,pmcid
C5ORF22,57434.666666666664,4.91068575665551,36405.666666666664,5.498958065786385,PMC9854651,pmcid
C5ORF51,66818.83333333333,5.5141048209728325,46347.333333333336,5.556308532593204,PMC9854651,pmcid
C7ORF50,13090.0,5.580702642071033,23028.266666666666,4.679821430132564,PMC9854651,pmcid
C7ORF55;LUC7L2,544451.6666666666,4.763799730271958,595156.6666666666,4.965896737210671,PMC9854651,pmcid
C8ORF33,98949.83333333333,5.1468512572973335,84389.83333333333,4.872650523594618,PMC9854651,pmcid
C8ORF37,3507.9500000000003,4.90044451176397,2088.15,4.469001725647289,PMC9854651,pmcid
C8ORF82,39346.333333333336,4.446402529413779,44468.666666666664,4.5131443233450215,PMC9854651,pmcid
C9ORF142,44943.5,4.393399695293102,52728.666666666664,4.895096426495351,PMC9854651,pmcid
C9ORF171,1133033.3333333333,4.852470844078078,831180.0,4.986641127800658,PMC9854651,pmcid
C9ORF64,61501.666666666664,5.332206100719028,45804.666666666664,5.248271690146725,PMC9854651,pmcid
C9ORF78,95873.5,5.3767137930021605,106649.66666666667,4.895828471344609,PMC9854651,pmcid
CA5B,41689.5,4.959489772662293,35892.5,4.7056584853059,PMC9854651,pmcid
CAAP1,8619.400000000001,4.723509031973109,3218.9833333333336,4.7976714015537185,PMC9854651,pmcid
CAB39,156956.66666666666,4.782537118557698,137920.0,5.483568279826451,PMC9854651,pmcid
CACNA1A,377245.0,5.590466576564215,452096.6666666667,4.966225453514971,PMC9854651,pmcid
CACTIN,10650.633333333333,5.067824417966026,7966.75,4.790043431013029,PMC9854651,pmcid
CACUL1,29272.166666666668,4.820570332642657,21386.833333333332,5.369231323462455,PMC9854651,pmcid
CACYBP,1838450.0,5.319088701069925,1666416.6666666667,4.27408854142271,PMC9854651,pmcid
CAD,641548.3333333334,4.05332818707134,545973.3333333334,5.6596230870313455,PMC9854651,pmcid
CALB2;CALB1,25057.0,5.646604651224346,35183.666666666664,4.967225723750489,PMC9854651,pmcid
CALD1,277680.0,5.019667985659324,268496.6666666667,5.123073241032835,PMC9854651,pmcid
CALR,2373966.6666666665,5.115327545710152,2662850.0,5.341015526781329,PMC9854651,pmcid
CALU,104746.83333333333,4.766388418668743,137975.38333333333,5.026020152923131,PMC9854651,pmcid
CAMK2D,254458.33333333334,5.452499443316282,220036.66666666666,5.579101142161273,PMC9854651,pmcid
CAMK2G,85424.83333333333,5.618316613485394,62375.0,4.776449346067812,PMC9854651,pmcid
CAMK4,200738.33333333334,4.76767151652979,158623.33333333334,4.863363511354293,PMC9854651,pmcid
CAMSAP2,233610.0,4.918784975518462,201673.33333333334,5.0026303573322695,PMC9854651,pmcid
CAND1,1014548.3333333334,4.918549291743261,927735.0,4.211365308232682,PMC9854651,pmcid
CANT1,7076.0,5.440675612263125,10389.533333333333,5.534191157386517,PMC9854651,pmcid
CANX,1018285.0,5.598927227835204,765958.3333333334,5.6194915992227825,PMC9854651,pmcid
CAP1,787083.3333333334,5.308465528266604,851280.8333333334,5.275947927060425,PMC9854651,pmcid
CAP2,104177.16666666667,4.150812705229544,73103.5,3.851382706327855,PMC9854651,pmcid
CAPG,799788.3333333334,4.188187630770918,771291.6666666666,4.203875623277334,PMC9854651,pmcid
CAPN1,479393.3333333333,5.012038879338242,379553.3333333333,5.092027254937462,PMC9854651,pmcid
CAPN2,925543.3333333334,4.737391449978478,599603.3333333334,4.841724358116399,PMC9854651,pmcid
CAPN7,73278.16666666667,4.6859710631377585,57444.5,4.754743201011908,PMC9854651,pmcid
CAPNS1,353018.3333333333,4.355455670840593,304880.0,4.045336672540916,PMC9854651,pmcid
CAPRIN1,253753.33333333334,4.968670479690608,250246.66666666666,4.879857282783928,PMC9854651,pmcid
CAPS,168541.66666666666,4.208647346628004,240645.0,4.296551849471989,PMC9854651,pmcid
CAPZA1,1340566.6666666667,4.297107302122481,1207500.0,3.454943898333775,PMC9854651,pmcid
CAPZA2,606280.0,4.935552607429162,563008.3333333334,4.785666697864644,PMC9854651,pmcid
CAPZB,836463.3333333334,4.6079015985567455,867736.6666666666,4.318664944883641,PMC9854651,pmcid
CARHSP1,79645.0,4.832883436605496,80066.66666666667,4.765107010899433,PMC9854651,pmcid
CARM1,353180.0,5.180469961659198,354541.6666666667,5.044056724687079,PMC9854651,pmcid
CARS,237810.0,4.301029995663981,280206.6666666667,4.353470621446118,PMC9854651,pmcid
CARS2,32865.85,4.295856533150068,64329.666666666664,4.138718369047369,PMC9854651,pmcid
